,p,template,fact_id,effect_gold,effect_top
15451,P30,What is the continent in which [MASK] is situated?,100,1.2704861951950837,1.0910747867414334
15121,P30,Where is the [MASK] geographically located?,99,0.8919296956540916,0.9066051924618986
14795,P30,On which landmass is [MASK] situated?,95,0.8765470474452479,0.8929818235367827
15277,P30,On what part of the world is [MASK] situated?,68,,0.9656199012206563
14946,P30,On what landmass is the [MASK] situated?,56,0.8662192937764394,0.8718395597064593
15067,P30,What is the continent that [MASK] is part of?,49,1.0902323442443769,1.0717859942416859
14796,P30,What continent is home to [MASK]?,49,1.1608300952448773,1.1204735823663146
14895,P30,In what part of the world is [MASK] located?,46,0.9252043287578691,0.9614044229038722
14801,P30,Where is [MASK] situated geographically?,42,0.8685204522071728,0.8979345148832516
14799,P30,To which continent does [MASK] belong?,41,1.2205560512194555,1.06656842236983
14809,P30,In which continent can [MASK] be found?,40,1.549705689683938,1.0974186144389217
14802,P30,In which part of the world is [MASK] located?,39,0.9676986842460406,0.9753119622242022
14807,P30,On which continent is [MASK] located?,36,1.2302000689628323,1.1067086077283053
15457,P30,What is the continent on which [MASK] is found?,35,1.076684314642159,1.0873077192362421
14804,P30,Which continent is home to [MASK]?,34,1.1592013913045283,1.098686133767814
14817,P30,Where is [MASK] situated?,27,0.865871559398705,0.8830399869504328
14808,P30,What continent contains [MASK]?,25,1.1613595161695052,1.0812108149919941
15037,P30,On what landmass is [MASK] located?,25,0.8827168758781554,0.879588496162714
15815,P30,Which part of the world is [MASK] situated in?,24,,0.9972817315187297
15141,P30,"Geographically, what continent is [MASK] situated on?",23,1.1721969613907608,1.0887025725151889
15732,P30,Where is the territory of [MASK] located?,23,0.8747093201013844,0.8992769360191017
14812,P30,What landmass does [MASK] occupy?,22,0.8567156284719668,0.8571636928188419
14852,P30,What is the geographic location of [MASK]?,21,0.8571795329639154,0.8931794455859334
14828,P30,On which landmass can [MASK] be found?,18,0.8839797898323335,0.9231739823693069
14835,P30,What continent includes the [MASK]?,17,1.278368878511837,1.0555697430462632
14834,P30,In which continent is the [MASK] located?,17,,1.103080690338913
14842,P30,What landmass is home to the [MASK]?,17,,0.8854487976230654
14829,P30,What landmass contains [MASK]?,17,0.872008855188359,0.873977808788468
14873,P30,What part of the world is [MASK] found in?,16,0.9686702843672811,1.021603762706565
