,p,template,fact_id,effect_gold,effect_top
7419,P1412,In what language does [MASK] communicate?,102,,1.0424217501536233
7845,P1412,What is the communication language of [MASK]?,73,,1.027966981041049
7945,P1412,What is the particular language spoken by [MASK]?,72,,1.0429786984508864
7659,P1412,What kind of verbal language does [MASK] employ?,59,1.0088090801046246,1.0248582701179367
8044,P1412,What language does [MASK] speak with?,58,,1.0369486566572377
7428,P1412,What is the language that [MASK] speaks?,54,1.0517945178308088,1.0494224491631674
8162,P1412,What style of language does [MASK] utilize?,54,1.0300085370827052,1.029216321647716
7426,P1412,What language does [MASK] converse in?,52,1.0450760912333488,1.0529838405962406
7420,P1412,What dialect does [MASK] speak?,50,0.9856910315340613,0.9751343134649111
7422,P1412,What tongue does [MASK] speak?,43,1.0358613431490606,1.0473465308184027
7987,P1412,What is the verbal language employed by [MASK]?,37,,1.0335112689914447
7427,P1412,What tongue does [MASK] employ?,34,1.1006063134650073,1.039493533505038
7989,P1412,What is the verbal language used by [MASK]?,34,,1.0306210078430358
7429,P1412,What words does [MASK] use?,33,0.8667686276905666,0.8772671832918972
7445,P1412,What is the language utilized by [MASK]?,31,,1.026701378283639
7443,P1412,In what language does [MASK] express himself?,29,1.0482316183899203,1.0361461675381647
8361,P1412,With what language does [MASK] articulate?,28,,0.9656554678549837
7450,P1412,What tongue does [MASK] communicate in?,25,1.066546627671684,1.073817949411506
7434,P1412,What tongue does [MASK] use?,24,0.9576006980461144,1.0088454703546421
7439,P1412,What verbal communication does [MASK] use?,23,1.3201449522780966,0.998835528266768
7444,P1412,What is [MASK]'s language of choice?,21,1.0094109659262689,1.0336886690531826
7440,P1412,In which language does [MASK] communicate?,20,1.0499341689522272,1.062750029228237
7460,P1412,What is the language that [MASK] employs?,19,0.9953321739125555,0.9652681472733666
7438,P1412,What type of language does [MASK] use?,19,,1.0814557993098117
7467,P1412,What verbal expression does [MASK] use?,18,0.8579331985868724,0.8751939125739531
7441,P1412,What dialect does [MASK] communicate in?,17,1.032601340829535,1.0072620899162175
7452,P1412,What is the language [MASK] uses?,17,,1.0245226553973714
7448,P1412,What is [MASK]'s native language?,16,1.082014888556827,1.0282396511126612
7451,P1412,What dialect does [MASK] utilize?,15,,1.0188061390256569
7447,P1412,What dialect does [MASK] employ?,15,0.977398357703128,0.9893607492273433
7463,P1412,What language is [MASK] fluent in?,14,1.0251438450355186,1.01887539487416
7454,P1412,What dialect does [MASK] use?,14,1.0144004466416159,0.965699391157689
7475,P1412,What verbal communication does [MASK] utilize?,14,0.9917189410046446,0.945714984035253
7478,P1412,What dialect is spoken by [MASK]?,14,0.9146892228699028,0.973537761270663
7466,P1412,What verbal expression does [MASK] employ?,13,,0.8442252464918881
7453,P1412,What tongue does [MASK] utilize?,13,1.0479092356689281,1.0520215518434493
7474,P1412,What language is [MASK] proficient in?,13,1.008063409077391,1.0660950184209983
7491,P1412,What is the lingo that [MASK] speaks?,13,0.9823304391356398,1.020079978633368
7481,P1412,What is the native tongue of [MASK]?,12,,0.9593931415097577
7533,P1412,What language is [MASK] conversant in?,12,,0.9941103042790034
7574,P1412,What language does [MASK] practice?,12,,1.0393327819157623
7468,P1412,What words does [MASK] employ?,12,0.8725996756851316,0.8939880746329014
7464,P1412,What lingo does [MASK] utilize?,12,1.0776496713832933,0.9927838263580928
7476,P1412,Which language does [MASK] speak?,11,,1.0437769562065518
7512,P1412,What is the language [MASK] utilizes?,11,,1.0233588932053233
7471,P1412,What is the tongue that [MASK] speaks?,11,1.002766963477889,1.0466518228704265
7469,P1412,Which language does [MASK] employ?,11,1.0855814801047485,1.0638160767967997
7457,P1412,What form of communication does [MASK] employ?,11,0.8664935397537102,0.9013392318131366
7459,P1412,What form of communication does [MASK] use?,10,0.9679981922994423,0.9673477254178232
7479,P1412,What is the language [MASK] converses in?,10,1.0709448938294275,1.0212449543719218
7488,P1412,Which language is spoken by [MASK]?,10,1.0612625236603734,1.0511378535630436
7493,P1412,What verbal communication does [MASK] employ?,9,,0.9077323270432517
7520,P1412,What verbal expression does [MASK] utilize?,9,,0.8900308679460296
7483,P1412,What language does [MASK] understand?,9,1.0360985502273325,1.0721305003762747
7473,P1412,What kind of language does [MASK] use?,9,1.0044107235935955,1.0387536388640397
7472,P1412,What is the verbal expression of [MASK]?,9,0.8390605009049246,0.8678912268850368
7484,P1412,What language does [MASK] use to communicate?,9,1.0880841991946317,0.9984795446196411
7470,P1412,What is [MASK]'s primary language?,9,0.9539353530047509,1.0120959132727787
7489,P1412,What idiom does [MASK] employ?,9,,0.9533784445931032
7477,P1412,Which language does [MASK] utilize?,9,1.0114837350650852,1.089376599180565
7521,P1412,What verbal form does [MASK] use?,9,0.8987506909435772,0.9110700207622445
7537,P1412,What speech does [MASK] use?,9,1.127658304962375,0.9895489895732028
7496,P1412,What idiom does [MASK] use?,9,0.9699622067560932,1.054199352903758
7502,P1412,What language is [MASK] familiar with?,9,,0.9937987629078704
7494,P1412,What vernacular does [MASK] use?,8,0.9154662123231012,0.9465501669931303
7487,P1412,What words does [MASK] articulate?,8,0.8905093842235866,0.8906521742951329
7495,P1412,What dialect is employed by [MASK]?,8,0.957610227976468,1.0158113819723278
7526,P1412,What is the idiom employed by [MASK]?,8,,0.9129528485238003
7540,P1412,What type of speech does [MASK] employ?,7,0.9135612048109463,0.9550109947824917
7490,P1412,What is [MASK]'s native tongue?,7,1.087549303785115,1.0225010953648235
7687,P1412,What speech does [MASK] utilize?,7,0.9374946641208802,0.9381612242053423
